title,description,category,organization,location,time_commitment,latitude,longitude,tags,image_url,source_url,starts_at,ends_at,is_active
Reconversion professionnelle : l’artisanat d’art séduit de nouveaux profils,"Guillaume Sadon, directeur du château, a introduit la rencontre en rappelant que cette initiative s’inscrit dans le cadre du développement du site, qui continue de faire appel à de nombreuses compétences artisanales.

Quatre intervenants ont animé les échanges. Camille Bault, cheffe de projet, programme Maître d’art Elève, représentant l’Institut pour les Savoirs faire français, rappela : « les métiers d’art, en France représentent 68 milliards d’euros, 234 000 entreprises et pas moins de 500 000 actifs en France. Ce sont aussi de plus en plus des parcours de reconversion professionnelle et des formations qui se réinventent pour la préservation et le renouvellement des savoir-faire. »

Lui donnaient la réplique Olivier Jacquot, conseiller en formation continue, auprès du rectorat de la Région académique Grand Est et à l’académie Nancy-Metz et Alexis Claudel, proviseur du Lycée Boutet de Monvel de Lunéville. Ce dernier a pu témoigner de cet essor de reconversion dans les métiers d’art, précisant même qu’il n’y avait pas d’âge limite pour les candidats et que son établissement accueille des candidats dépassant largement la cinquantaine…


PUBLICITÉ


Le parcours étonnant de Justine
Enfin, le témoignage de Justine Ressot a illustré de façon concrète les propos tenus. Souffleuse de verre stagiaire au Centre européen de recherches et formation des arts verriers de Vannes-le-Châtel, son parcours est particulièrement éloquent : originaire d’Auvergne, titulaire d’un BEP optique lunetterie, d’un Bac et BTS en optique instrumentale, d’une licence maintenance appareils médicaux, après 9 ans d’emploi dans un centre de lutte contre le cancer à Dijon, elle a été récemment lauréate du trophée de la reconversion Bourgogne-Franche-Comté, et elle suit aujourd’hui sa formation au Cerfav qui devrait déboucher sur sa création d’entreprise déjà mûrement réfléchie…",formation,,"5 Pl. de la 2ème Division de Cavalerie, 54300 Lunéville",,48.6921,6.1844,Se Former,https://images.unsplash.com/photo-1523240795612-9a054b0db644?w=1200&q=80,,,,1
Reconversion : des experts à la rencontre des porteurs de projets,"La manifestation se déroulait à la Chambre des métiers et de l’artisanat, 4 rue de la Vologne. Une cinquantaine de personnes de tous profils âgées de 30 à 55 ans s’étaient déplacées. En un seul lieu, elles pouvaient rencontrer tous les « experts partenaires » de la reconversion, soit la possibilité « en 2 h d’économiser 5 jours de démarche ».

L’idée étant de pouvoir rencontrer toutes les personnes clé, de la formation à la création éventuelle de l’entreprise jusqu’au financement, et surtout dans le domaine de l’artisanat (alimentaire, vente, automobile, services, soins à la personne…) sans pour autant écarter les autres demandes des visiteurs, qui tournaient surtout autour des financements, des aides de l’état. En fonction du projet.

Passionnée de pâtisserie
Géraldine May, chargée de l’événementiel précise : « Il nous est également possible d’organiser des bilans de compétences, et d’orienter vers d’autres partenaires, l’essentiel étant vraiment de faire aboutir tous les projets. »

Jean-Paul Daul, président de la CMA 54, illustrait : « Nous avons reçu un gendarme de 50 ans, qui souhaite devenir plombier sanitaire », ou encore Michely, une dame passionnée de pâtisserie. Son envie : fabriquer des gâteaux et les vendre, mais pas en boutique.

Pour Christine Lejeune, directrice territoriale, ces rencontres sont essentielles : « 76 % des entreprises qui font l’objet d’un accompagnement par la CMA ont plus de 3 ans de pérennité, contrairement à celles qui ne le sont pas. »

Jean-Paul Daul a remercié les financeurs, à savoir la Région Grand-Est, Le dispositif FSE +, France Travail, et la mission locale Grand-Est.

CMA - 4 rue de la Vologne - 54520 Laxou ; 03 83 95 60 60. Du lundi au vendredi : de 8 h 30 à 12 h et de 13 h 30 à 17 h

Les ateliers de la Créa
La Chambre de métiers et de l’artisanat de Meurthe-et-Moselle organise régulièrement des réunions d’information gratuite sur le thème de la création et de la reprise d’entreprise artisanale. Sont concernés tous les porteurs de projet Y sont abordées les étapes clés de la création d’entreprise.",formation,,"4 rue de la Vologne, 54000 Laxou",,48.6833,6.15,Se former,https://images.unsplash.com/photo-1523240795612-9a054b0db644?w=1200&q=80,,,,1
Se reconvertir dans les métiers de l’artisanat,"La crise sanitaire liée au Covid a accentué le phénomène. Chaque année, de plus en plus d’actifs, lassés de leur vie professionnelle, prennent un virage à 180 degrés pour entamer une reconversion. Une réalité qui se traduit par des chiffres : 46 % des Français ont déjà réalisé ou envisagé une reconversion et 22 % des actifs l’ont déjà effectuée.

L’établissement de Meurthe-et-Moselle de la Chambre de métiers et de l’artisanat (CMA) du Grand Est mettra en lumière les opportunités de reconversion professionnelle dans le secteur de l’artisanat, en proposant les « Rendez-vous Reconversion », jeudi 24 avril, de 12 h à 18 h, sur son site, 4 rue de la Vologne, à Laxou.

Atelier de la création d’entreprise
« Cet évènement, organisé dans tous les établissements de la Chambre de métiers et de l’artisanat du Grand Est, répond à un véritable besoin du public de s’informer sur les modalités de la reconversion et de découvrir les métiers de l’artisanat », explique Jean-Paul Daul, président de la CMA Grand Est établissement de Meurthe-et-Moselle. « Il permet à tous les porteurs de projet de rencontrer sur un seul lieu tous les acteurs utiles et compétents pouvant les accompagner dans leur démarche. »

Besançon - Procès Péchier : « La médecine n’est pas une guerre d’egos »

Veuillez fermer la vidéo flottante pour reprendre la lecture ici.

La quatrième édition des « Rendez-vous de la reconversion », organisée en partenariat avec France Travail, rassemblera une quinzaine de structures spécialisées dans l’accompagnement à la création d’entreprise, CFA et organismes de formation dont le CMA Formation Nancy, organismes de financement, etc. « Chacun des visiteurs pourra être reçu individuellement par un conseiller en évolution professionnelle », souligne Christine Lejeune, directrice territoriale.

Un atelier consacré à la création d’entreprise, de 14 h à 16 h 30, ainsi qu’une table ronde avec des témoignages d’artisans reconvertis à partir de 16 h 30, seront les deux temps forts de la journée.",formation,,"Nancy, ",,48.6921,6.1844,Se Former,https://images.unsplash.com/photo-1523240795612-9a054b0db644?w=1200&q=80,,,,1
"« Le loyer m’a permis de me lancer sans trembler » : la pépinière d’entreprises, tremplin pour jeunes sociétés","Mathéo Calot - 28 nov. 2025 à 06:30 | mis à jour le 28 nov. 2025 à 09:55 - Temps de lecture : 2 min
  |  
À gauche, Amandine Demarne-Huguenel, cheffe de l’entreprise Itin & Sens, et Angélique Lies, à la tête de LPMG Immo.  Photo Mathéo Calot
À gauche, Amandine Demarne-Huguenel, cheffe de l’entreprise Itin & Sens, et Angélique Lies, à la tête de LPMG Immo. Photo Mathéo Calot
Installée sur le site du Génie, à Écrouves, la pépinière d’entreprises ne fait pas beaucoup de bruit. Pourtant, c’est là qu’une poignée de jeunes sociétés du territoire se serrent les coudes. Ce n’est pas un incubateur tendance, ni même une start-up nation miniature, mais juste un lieu où l’on peut bosser au calme et démarrer sans s’effondrer sous les charges. Et le dispositif fait son chemin : quatorze entreprises y sont installées.

D’après Mathilde Gobetti, chargée de mission pépinières et événementiel pour Terres de Lorraine, le taux d’occupation atteint les « 90 %, et trois bureaux seulement sont encore libres ».

Les aider à passer leurs premières années
Le principe est simple : aider ceux qui débutent dans l’entrepreneuriat. La pépinière accueille les sociétés de moins de quatre ans. Les loyers sont adoucis (100 €/m 2 /an), les charges maîtrisées (60 €/m 2 /an), et la fibre est incluse : l’idée est d’éviter aux créateurs de passer leurs premières années à courir partout et, surtout, à s’écrouler sous les coûts.


L’équipe Terres de Lorraine leur offre aussi un accompagnement administratif : choix des statuts, premières démarches, compréhension de ce que signifie vraiment devenir chef d’entreprise. Après quatre ans, les entreprises peuvent rester, mais basculent dans le centre d’affaires voisin : m ême bureau, mais le loyer grimpe à 120 €/m 2 /an et une fibre désormais facturée 45 € par mois (facultatif).


Reconversion
Amandine Demarne-Huguenel, installée depuis février, l’a découvert un peu par hasard lors d’un forum France Travail.

En pleine reconversion après avoir travaillé dans le secteur bancaire, elle cherchait un endroit où lancer Itin & Sens, son activité de coaching thérapeutique. « J’essayais de travailler chez moi avec les enfants, mais franchement, ça n’allait pas. Ici, j’ai une pièce rien qu’à moi. Je reçois, je me concentre. Et le loyer m’a permis de me lancer sans trembler », raconte-t-elle.

Synergie
À quelques mètres de là, Angélique Lies, dirigeante de LPMG Immo, s’est installée à la même période après avoir repris un portefeuille immobilier. « On s’entraide vite. La preuve : c’est moi qui ai aidé Amandine à trouver son appart », lâche-t-elle en souriant.

Ce qui ressort, c’est que la pépinière n’a pas vocation à briller. Elle sert, tout simplement. Elle offre un point d’appui, un rythme, des voisins qui comprennent ce que c’est de lancer une boîte avec plus d’envie que de trésorerie. Un lieu discret, mais indispensable à ceux qui préfèrent se concentrer sur leur activité plutôt que sur la chasse au local.

Économie ",entreprendre,,"Nancy, ",,48.6921,6.1844,Entreprendre,https://images.unsplash.com/photo-1556761175-5973dc0f32e7?w=1200&q=80,,,,1
Il change de vie pour créer son entreprise de menuiserie,"Après dix ans passés dans une tout autre profession, Christopher Dardaine s’est plongé dans une grande réflexion quant à son avenir. Irai-je travailler par dépit ou par plaisir ? Quelle image vais-je laisser à mes enfants ? Et lors des travaux de construction de sa maison, alors qu’il assurait la partie menuiserie, il a eu une révélation : il aimait travailler le bois. Après une formation de neuf mois, au CFA de Pont-à-Mousson, il se lance et bénéficie d’un accompagnement par la pépinière d’entreprises CAREP qui l’héberge dans un de ses locaux à Pompey. Il se spécialise dans les meubles sur mesure et agencements en bois massif, mais aussi dans des produits dérivés de décoration, claustra, revêtement de murs. « Je mets un point d’honneur à utiliser des matériaux locaux des Vosges, voire du Grand Est, durables, sains notamment pour les produits de finition, normés, et sur mesure. Le client voit son projet modélisé en 3 D ». Installé depuis septembre, Christopher Dardaine se félicite de cette reconversion.",entreprendre,,A préciser,,48.6921,6.1844,Entreprendre,https://images.unsplash.com/photo-1556761175-5973dc0f32e7?w=1200&q=80,,,,1
"Swapn, une année record pour le service digital de création d’entreprise","« C’est la meilleure année depuis la création de la société ». Trois ans et demi après avoir fondé Swapn, un service digital de création d’entreprise , Grégoire Charroyer a le sourire en cette matinée de novembre. Installé dans les nouveaux locaux de la société place de la République à Nancy, le dirigeant n’a pas encore de chiffres précis à donner (les comptes seront publiés en avril prochain) mais il l’assure : « La dynamique est très bonne cette année ». « On a notamment fait une excellente rentrée en battant notre record de créations d’entreprises trois semaines de suite », détaille-t-il, « et vu ce qu’on a dans les tuyaux, je pense que 2026 permettra de battre 2025… ».

Un optimisme qui n’a rien d’irraisonné. Alors que chaque année, des centaines de milliers d’entreprises se créent en France (l’année 2024 a même marqué un record avec 1,1 million d’entreprises nouvelles selon l’Insee…), ﻿Swapn a creusé son sillon en proposant d’accompagner les créateurs d’entreprise dans leurs démarches jusqu’à l’obtention du Kbis, ce sésame qui fait office de véritable carte d’identité de chaque société. « Swapn, c’est un service simple, gratuit, avec un interlocuteur dédié et qui va vous permettre d’obtenir ce Kbis rapidement », synthétise Grégoire Charroyer.

Trois piliers pour une réussite
Depuis sa création, Swapn a ainsi accompagné plus de 15 000 créateurs d’entreprise. Une fois cette phase passée, la société propose aux clients qui le souhaitent de souscrire des abonnements (payants cette fois) pour accompagner leur société à l’aide d’outils de gestion, des solutions de facturation électronique ou encore d’expertise comptable. Un service « à la carte » qui fait mouche : plus de 80 % des clients décident de poursuivre l’aventure après la création d’entreprise.

PUBLICITÉ

Les cadeaux, ça commence déjà
dans l’assiette !

Nos menus
Inspired by
Grâce à ce modèle de développement, Swapn a réalisé un chiffre d’affaires de près de 1,8 million d’euros l’an dernier et emploie aujourd’hui plus de cinquante personnes en incluant les alternants. « Notre société repose sur trois piliers, reprend Grégoire Charroyer, la satisfaction des équipes, des clients et la croissance commerciale. Ces trois piliers doivent avancer de pair. Si on grandit au détriment de la satisfaction clients, on casse le modèle de viralité qui est notre modèle de base ».

La start-up capitalise ainsi sur le bouche-à-oreille pour gagner de nouveaux clients. « Nous arrivons à transformer nos clients en ambassadeurs qui vont parler autour d’eux de l’accompagnement Swapn et vont permettre de toucher de plus en plus de créateurs », poursuit le dirigeant, « on peut le voir sur Internet où on a plus de 1 000 avis cinq étoiles. Ces créateurs heureux qui ramènent d’autres créateurs, c’est un canal de croissance stratégique pour nous ».

Des partenariats à développer
Afin de poursuivre son développement, la société prévoit également de nouer d’autres partenariats à l’image de celui signé avec société.com au printemps. « On veut développer ce canal d’acquisition qui est très intéressant car les partenaires sont souvent ciblés », reprend Grégoire Charroyer, « on va toucher des contacts intéressants qui vont être en relation avec des porteurs de projets ». Et le dirigeant de prendre pour exemple le dispositif de démission-reconversion. « C’est un processus de plus en plus choisi en France », appuie-t-il, « les personnes qui sont en démission-reconversion vont être en relation avec des CEP, des conseillers en évolution professionnelle. On a la capacité d’être partenaires de ces CEP ».

Un levier supplémentaire pour permettre à la société de continuer à grandir. « L’objectif, c’est d’être sur une tendance de 10 000 entreprises accompagnées par an », reprend Grégoire Charroyer, « c’est important de gagner des parts de marché et de satisfaire de plus en plus de créateurs ». Sur ce point, l’année 2025 a été une belle réussite.",entreprendre,,A préciser,,48.6921,6.1844,Entreprendre,https://images.unsplash.com/photo-1556761175-5973dc0f32e7?w=1200&q=80,,,,1
 Assistant familial : un métier sous tension,"Textes : Karine Diversay - 04 juin 2025 à 16:30 | mis à jour le 04 juin 2025 à 18:13 - Temps de lecture : 7 min
  |  
Rachel Weber est assistante familiale depuis 10 ans.  Photo Karine Diversay
Rachel Weber est assistante familiale depuis 10 ans. Photo Karine Diversay
Dix ans. Dix ans déjà que Rachel Weber exerce comme assistante familiale.

« C’est un métier dont j’avais entendu parler toute jeune », se souvient la quinquagénaire. Le déclic viendra des années plus tard, « en accueillant le petit copain d’une de mes filles qui avait trouvé refuge à la maison ».

C’est à partir de ce moment-là que cette mère de trois enfants se rend pleinement compte « que les enfants cabossés me touchaient ».

Toutefois, elle prend le temps de laisser mûrir tranquillement pendant plusieurs années son projet de reconversion professionnelle pour devenir assistante familiale. « J’ai sollicité l’accord de mon mari et de mes enfants avant d’aller plus loin dans mes démarches. »

PUBLICITÉ

Les cadeaux, ça commence déjà
dans l’assiette !

Nos menus
Inspired by
Un métier qu’on fait avec le cœur
Son dossier accepté, elle a commencé sa formation fin 2014. « Une révélation » pour Rachel Weber qui ne s’est pas démentie au fil des ans.

Elle parle avec son cœur de « ces belles rencontres avec des enfants qui viennent avec leurs histoires et pour qui il faut mettre en place ce dont ils ont besoin pour leur bien-être ».

Évidemment, Rachel Weber se souvient plus particulièrement du premier enfant qui lui a été confié. « Un garçon de 4 ans et demi avec de multiples troubles. Il est resté 5 ans dans la famille avant de retourner chez sa maman. Je suis toujours en contact avec lui », exprime Rachel Weber avec émotion. Elle s’en explique : « Ils vivent avec nous, il y a forcément des liens plus ou moins forts qui se créent ».

Avec plutôt un profil d’accueil d’ados, comme les autres assistants familiaux du département, la Barisienne est susceptible d’être sollicitée pour des accueils d’urgence.

« À ce moment-là, je ne sais pas si ça va matcher, mais je suis toujours partante parce qu’il s’agit d’un enfant en danger. » Et puis, elle sait que sa référente, que les services de l’Aide sociale à l’enfance (ASE) , qu’une psychologue sont toujours à son écoute et « sont conscients des difficultés du métier ».

Prendre soin des enfants
Marie-Christine Tonner, première vice-présidente du conseil départemental en charge de la petite enfance aimerait que ce parcours de vie inspire d’autres personnes.

« Parce qu’avec une baisse du nombre d’assistants familiaux, liée à la pyramide des âges, nous avons vraiment besoin de recruter ».

L’objectif serait de revenir à 200 assistants familiaux (168 actuellement). L’élue rappelle que « l’enfance est une préoccupation majeure du Département et c’est un véritable enjeu de société que de prendre soin de ses enfants ».

Si de nombreuses structures spécialisées existent dans le département, si des places ont été créées (162 depuis 2020), le placement en famille d’accueil est l’axe privilégié par la collectivité. Parce que plus proche de la vie de famille.

Plus d’infos sur meuse.fr

Marie-Christine Tonner, 1re vice-présidente du conseil départemental
« On a un dispositif protection de l’enfance qui est saturé »

Élue au conseil départemental (ndlr : 1re vice présidente), vous êtes en charge de la petite enfance, de l’enfance et de la famille : quelle est la situation aujourd’hui en Meuse concernant les enfants placés ?

«Nous avons 968 enfants confiés au Département. Sur ce nombre, 753 sont pris en charge par le Département dans le cadre du dispositif d’aide sociale à l’enfance. La volonté du président est de prioriser la protection de l’enfance.»

Ce chiffre est-il en augmentation ?

«Oui, nous avons même créé 162 places d’accueil supplémentaires depuis 2020. Mais aujourd’hui, le dispositif est saturé. C’est pourquoi nous cherchons à recruter de nouveaux assistants familiaux.»

Quelles raisons à ces prises en charge de plus en plus nombreuses ?

«Il y a de plus en plus de public en précarité, vulnérabilité.»

Comment essayer d’enrayer cette hausse ?

«En travaillant en amont sur la prévention. Nous menons une réflexion sur la politique départementale de solidarité pour les 5 prochaines années.»

Et sur le terrain ?

«En réalisant un travail de repérage en amont. La CRIP (cellule de recueil d’informations préoccupantes ) est la porte d’entrée à ce repérage. Il y a aussi la prévention spécialisée portée par l’AMP (association meusienne de prévention). En travail social, la question de “l’aller vers” est très importante. Il faut aller chercher les personnes et leur proposer des choses.

Des projets ambitieux nous en avons pour répondre aux besoins fondamentaux physiques et psychiques des enfants mais il y a la difficulté financière du Département.»

Tous les enfants dans le besoin peuvent-ils être pris en charge ?

«Non, nous avons des placements non exécutés parce que nous n’avons pas assez places d’accueil adaptées.»

Yacine Benyahia, coordinateur parrainage de proximité, antenne Ardennes/Meuse.
Et pourquoi pas devenir parrain de cœur ?

Il y a quelques années, l’association France Parrainages a été sollicitée par le conseil départemental pour s’installer en Meuse « et pour développer le parrainage de proximité », retrace Yacine Benyahia, coordinateur parrainage de proximité, antenne Ardennes/Meuse.

Avant même que l’antenne soit inaugurée à Saint-Mihiel , l’équipe s’est mise à la recherche de parrains et marraines.

Actuellement 24 parrainages sont en cours. « Un parrainage de proximité consiste à s’engager bénévolement auprès d’un enfant en situation de vulnérabilité en lui accordant du temps, de façon régulière pour l’aider à bien grandir. Ça peut être un soutien affectif, de l’attention, des activités passées ensemble, une promenade », énumère Yacine Benyahia qui insiste sur un point particulier : « Lui montrer qu’il a de l’importance ».

Des enfants dans l’attente
Aujourd’hui, plus de la moitié des enfants qui sont accompagnés par l’association sont confiés à l’aide sociale à l’enfance. « La plupart sont en structure avec des éducateurs qui ne peuvent pas leur consacrer du temps individuellement. »

L’association se positionne aussi largement dans l’aide à la parentalité via ces parrainages.

Avec 20 nouveaux parrains par an, l’association serait en mesure de mieux répondre aux besoins d’accompagnement.

Aujourd’hui, tout le vivier de parrains est épuisé « alors que les demandes pour les enfants continuent d’augmenter ». Le coordinateur parle de 10 enfants en attente d’un parrainage sur le département et de nouvelles demandes concernant une petite dizaine d’enfants supplémentaires.

La plupart du temps ce sont les professionnels qui parlent du parrainage de proximité aux enfants, aux familles « qui recueillent leur adhésion et prennent contact avec nous ».

L’association apprend alors à connaître l’enfant, savoir de quoi il a besoin, pour penser à un parrain en particulier. Et inversement. « Il faut que parrain et filleul soient comme deux pièces de puzzle qui s’emboîtent », illustre Yacine Benyahia.

Relation durable
France Parrainages accepte que les parrains posent des limites. Certains peuvent être plus à l’aide avec un enfant, d’autres avec un ado. « Le but est vraiment que cette relation puisse perdurer dans le temps parce que beaucoup d’enfants qu’on accompagne ont connu énormément de ruptures entre placements et déplacements. » L’idée du parrainage est de dire que quel que soit le lieu de vie de l’enfant, « qu’il soit dans sa famille, confié à l’aide sociale à l’enfance, il y a toujours ce parrain ».

L’association se fait fort de les accompagner, de préserver ce lien parrain-filleul qui ne demande cependant pas d’engagement au quotidien.

▶   Contact : meuse@france-parrainages.org, par téléphone au 03 51 25 10 09, page Facebook (France Parrainages Meuse).

▶   Une fois par mois des réunions d’information en visio sont organisées.

À savoir - Quelles conditions pour postuler comme assistant familial ?

Il faut absolument avoir un casier judiciaire vierge.

Un projet familial et réfléchi est demandé. Pour autant, il n’est pas nécessaire d’être une famille. L’assistant familial peut avoir ou non des enfants.

Il faut être disponible, mais, et c’est nouveau pour faciliter le recrutement, le cumul d’emploi est autorisé.

Les conditions d’accueil des enfants placés doivent évidemment être correctes. Elles sont vérifiées.

Il est possible d’exercer jusqu’à 70 ans.

Pour devenir assistant familial, il faut obtenir un agrément.

▶   Les demandes d’agrément sont à faire auprès des secrétariats de la Promotion de la santé maternelle et infantile (PSMI), s’adresser pour les secteurs d’Étain, Thierville, Stenay, Verdun : 03 29 86 94 05 ; pour les secteurs de Commercy, Saint-Mihiel, Vaucouleurs : 03 29 91 82 85 ; pour les secteurs de Bar-le-Duc, Ligny-en-Barrois et Revigny-sur-Ornain : 03 29 77 40 46.

À savoir - Quelle formation pour devenir assistant familial ?

On ne s’improvise pas assistant familial. Une formation de 300 heures est obligatoire. Elle est dispensée par l’IRTS (institut régional du travail social) et se déroule en deux temps.

La formation se déroule en deux temps : 60 heures de stage préparatoire au premier accueil. Dans les deux ans qui suivent, l’assistant familial doit suivre une formation de 240 heures afin d’obtenir le diplôme d’État d’assistant familial.

En tant qu’agent contractuel du Département, l’assistant familial signe un contrat de travail.

Le salaire mensuel est calculé en fonction du nombre d’enfants accueillis.

Comme tout salarié, l’assistant familial bénéficie d’une couverture maladie, a droit aux congés payés et cotise pour sa retraite.",formation,,A préciser,,48.6921,6.1844,Se former,https://images.unsplash.com/photo-1523240795612-9a054b0db644?w=1200&q=80,,,,1
Dynamo transforme les déchets en cadeaux de Noël,"À quelques jours de la fermeture pour les fêtes de fin d’année, l’association Dynamo propose, ce samedi 13 décembre de 13 h à 18 h, son rendez-vous annuel de Noël : « Le Père Noël aime les ordures », clin d’œil au film culte de Jean-Marie Poiré.

Au programme, un après-midi créatif autour du réemploi de pièces de vélos vouées à la benne. Répartis en quatre ateliers et encadrés par les bénévoles, les participants pourront, par exemple, fabriquer des bijoux à partir de chambres à air, créer des porte-clés avec des chaînes ou encore confectionner des housses de selle à partir de tissus récupérés.

« Tout le monde peut créer quelque chose »
L’objectif de cette initiative est de démontrer qu’il est possible de « détourner les pièces de vélos en objet. Tout le monde peut créer quelque chose » explique Florentin de Dynamo.


La journée se conclura par un concert de musique acoustique. Parallèlement, comme tout au long de l’année, des vélos d’occasion remis en état par l’association seront proposés à la vente. Voilà, un dernier rendez-vous festif qui prouve qu’avec un peu d’imagination, les déchets peuvent retrouver une seconde vie.",ecologiser,,"35 Grande Rue, 54000 Nancy",,48.6921,6.1844,Ecologiser,https://images.unsplash.com/photo-1542601906990-b4d3fb778b09?w=1200&q=80,,,,1
Handiwork ouvre une antenne et accélère son déploiement national,"Handiwork ouvre une antenne et accélère son déploiement national
L'Est Républicain - Hier à 22:01 - Temps de lecture : 2 min
  |  
Nathanaëlle Gallina est la responsable régionale Handiwork Grand Est dont les locaux sont à Nancy.
Nathanaëlle Gallina est la responsable régionale Handiwork Grand Est dont les locaux sont à Nancy.
Spécialiste de l’insertion professionnelle des personnes en situation de handicap, l’organisme Handiwork poursuit son développement territorial. L’ouverture d’une antenne à Nancy, ce 5 décembre, marque une nouvelle étape de son implantation nationale.

Objectif : proposer des parcours de formation en situation réelle de travail, en partenariat avec les entreprises locales et les acteurs de l’emploi.

Installée au sein de l’espace B’CoWorker, la nouvelle antenne Grand Est sera placée sous la responsabilité de Nathanaëlle Gallina, nommée responsable régionale.

Vesoul : « Arrêtons l’euthanasie systématique des animaux et vaccinons » : Olivier Mougin, éleveur à Échevannes

Elle a pour mission de coordonner les dispositifs sur le territoire, en lien étroit avec les services publics de l’emploi, les entreprises et les établissements médico-sociaux.

Des formations 100 % en entreprise
Dès le premier semestre 2026, quatre dispositifs « Recrutement » seront déployés. Ils proposeront à des demandeurs d’emploi en situation de handicap huit semaines de formation intensive en entreprise, visant une embauche durable à l’issue du parcours.

Ce modèle, déjà éprouvé par Handiwork, affiche des résultats significatifs : 60 % d’embauche à la sortie, dont 80 % en CDI.

L’ouverture de cette nouvelle antenne a été soutenue par la préfecture de Meurthe-et-Moselle et Lorr’Up, l’agence de développement économique Nancy Sud Lorraine, ainsi que par plusieurs partenaires locaux engagés dans l’emploi inclusif.

Des discussions sont en cours avec des entreprises issues de secteurs partenaires historiques de Handiwork — grande distribution, restauration, logistique — afin d’accueillir les premiers bénéficiaires.

Rappelons que Handiwork est un organisme qui développe une méthode innovante : des formations 100 % en entreprise, orientées vers les métiers en tension, et encadrées par des formateurs experts du terrain.

Depuis 2017, l’association a accompagné plus de 3 600 personnes et quelque 29 000 professionnels ont été sensibilisés au handicap. En 2024, 909 personnes ont été formées par Handiwork.",formation,,"Nancy, ",,48.6921,6.1844,Se former,https://images.unsplash.com/photo-1523240795612-9a054b0db644?w=1200&q=80,,,,1
"Vandœuvre-lès-Nancy
 Un jeune réalisateur lance un projet de film participatif","À 21 ans, Sofian Azouzi affiche déjà un parcours riche.

Aujourd’hui en service civique à l’ATMF, il incarne une jeunesse créative qui refuse de renoncer à ses rêves.

Tout a commencé par la musique : orchestre à l’école en primaire et au collège à l’EMV, puis en classe musique au lycée Chopin.

En parallèle, Sofian écrit des poésies et imagine des histoires. Le cinéma s’impose comme une évidence. À l’université, il obtient une licence de cinéma, mais découvre vite que le cadre académique ne répond pas à ses attentes.

Un projet longuement mûri
Il choisit l’expérience : il tourne des petits portraits, écrit des rôles, « apprend en faisant ». Et sa mission de service civique à l’ATMF lui ouvre ensuite un nouvel horizon : le numérique. « Je me suis épanoui et j’ai appris énormément », explique-t-il.

"" Je veux un peu de pression "": l’avant-match de Valenciennes - Sochaux avec Vincent Hognon et Elson Mendes

Cet élan lui permet de relancer un vieux projet : un moyen-métrage qu’il porte depuis la classe de sixième. L’origine du film ? Une maison près de chez sa grand-mère. Une bâtisse sombre, un puits, une rumeur sur une petite fille disparue pendant la guerre.

De cette légende locale, Sofian, grand lecteur de Stephen King, tire l’envie d’explorer la peur et l’effroi. Ainsi est né House in Blue , un film qu’il réalise avec dix amis : Camille, Lucas, Guillaume et les autres. Tous occupent un rôle dans la production, du scénario à l’image, dans une aventure collective et bénévole.

Pour concrétiser ce projet, les jeunes ont lancé une cagnotte participative. Ils ont déjà récolté 1 000 €, mais il leur en faut 2 700 pour commencer le tournage. Le film sera présenté à Nancy et Strasbourg, puis disponible gratuitement sur YouTube.

Pour amorcer le tournage, une collecte participative a été lancée. Elle a permis de réunir 1 000 €, mais l’équipe vise 2 700 € afin de lancer la production.",benevolat,,A préciser,,48.6921,6.1844,Bénévolat,https://images.unsplash.com/photo-1559027615-cd4628902d4a?w=1200&q=80,,,,1
